text_clean,sentiment_numeric,word_count,num_stop_words,num_chars,num_punctuation_chars,category_gaming,category_movies,category_music,category_technology,hour,weekday,month,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
18 jun listener,0,3,0,15,0,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rathod it's very good song no doubt but you don't have spend that much money on video it feels like it's not real in previous videos i always get connected with story and lyrics this i did not feel that this time. it's just like i watch other videos just to listen,1,52,28,264,5,0.0,0.0,1.0,0.0,3,2,6,0.1,0.05,0.2,0.2,0.1,0.15,0.05,0.05,0.0,0.1
fantastic lyrics sanju...waiting to hear more,1,6,2,45,3,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek number song!!!mast ahe,1,4,0,27,3,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
very nice song,1,3,1,14,0,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 jun ko kain sun raha h,0,7,0,28,0,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
amachya nasa nasat vadathe marathi amachya raga ragat dhavate marathi . glbal top 1 ,1,15,0,88,1,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
faltu song,0,2,0,10,0,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
বলদশ থক আমর ক ক আসছ শনত ???,0,8,0,41,3,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
king ne gaya hota to ,1,6,1,22,0,0.0,0.0,1.0,0.0,3,2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mind blowing editing,1,3,0,20,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all good but isha ,-1,5,2,19,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
wow kya song hai yrr,1,5,0,21,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyone today ,1,3,0,17,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 jun 2025 ,1,4,0,19,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 य चल कय आह,0,5,0,20,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june ko kon kon dekh raha hai..,0,8,0,34,2,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ak no song ,0,4,1,12,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who is from future ,0,5,3,20,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyone today ,1,3,0,14,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
always simple with super hit release,1,6,1,36,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
aaj kon kon sun raha hai ,1,7,0,28,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
gujarat se kon dekh raha he,0,6,1,27,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhai kisi video ma rubina daliak ko bhi apny song ma ly,0,12,2,55,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june ko kon kon dekh rha ,0,8,0,29,0,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaun-kaun yahan virat kohli ki reels dekh kar aaya hai,1,10,0,56,1,0.0,0.0,1.0,0.0,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
say me,0,2,1,6,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nahi ham 2026 son rha hu,0,6,0,24,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hit song,1,2,0,9,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
june 2025 me kon kon hai,0,6,1,26,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love from north korea ek number music i like it,1,10,3,47,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.4
poor video editing,-1,3,0,18,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kon 2026 main hai,0,4,0,17,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139 viral part,1,3,0,18,1,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remember me,1,2,0,12,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ধনয লগছ ,1,3,0,33,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
globally trending on 1 ,1,5,1,25,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instgaran se kon kon sun ke aya hain,0,8,0,38,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
kon kon reel dekh kar aaya hai ,0,8,0,34,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18jun 2025 ko kon kon dekh raha he,0,8,1,34,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
representing india on global level ,1,6,1,36,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
language  vibes  hits different  huge love from nepal ,1,12,1,59,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
mare himat to dako sangil ho kar be pura sun liya,0,11,2,49,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
kon kon reel se sunita ff ka dance dekhkr aaya hai,0,11,0,51,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
no. 1 global top songs good bhau,1,7,0,32,1,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.25,0.25,0.125,0.25,0.0,0.0,0.0,0.125
best song ,1,3,0,11,0,0.0,0.0,1.0,0.0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
so perfect song in 2025 ,1,6,2,26,0,0.0,0.0,1.0,0.0,0,2,6,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
16 june 2k25 kon kon sun rahe hoo,0,8,0,34,0,0.0,0.0,1.0,0.0,0,2,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
045 ,1,2,0,7,1,0.0,0.0,1.0,0.0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love from chhattisgarh ,1,4,1,24,0,0.0,0.0,1.0,0.0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
really jaadu mantar vibes...,1,4,0,31,3,0.0,0.0,1.0,0.0,23,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kon kon june me dekh raha hai ,-1,8,1,32,0,0.0,0.0,1.0,0.0,23,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"june 17th,2025",1,2,0,15,1,0.0,0.0,1.0,0.0,23,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
music has no boundaries,0,4,2,23,0,0.0,0.0,1.0,0.0,23,1,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
how catchy! take love from bangladesh,1,6,2,37,1,0.0,0.0,1.0,0.0,22,1,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
sala smajh nai ayi par maza barra aya,0,8,0,38,0,0.0,0.0,1.0,0.0,22,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mi tujhe song personality enjoy karto pan hanumankind maza favourite ahee,1,11,0,73,0,0.0,0.0,1.0,0.0,22,1,6,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
"18 june . madhyaratari 3.30 vajta ,konhi",0,7,0,41,3,0.0,0.0,1.0,0.0,22,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fab editing,1,2,0,11,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhava tujha adhicha song disat nahiye bhava...,1,7,0,47,3,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18th june 3.25 am ,0,5,1,19,1,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how beautiful,1,2,0,20,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
বঙল কউ ক আছ ১৮ ই জন ,0,8,0,30,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dimag ka ma chud gaya iss song ko sun sun k ,-1,12,1,45,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
kon kon reel dekkar aya hai ,0,7,0,31,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who came here from tiktok,0,5,3,25,0,0.0,0.0,1.0,0.0,21,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love from bd can't understand the lyrics but the beats and vibes are best ,1,15,6,76,1,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
18 jun 2025,0,3,0,11,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giving coke studio pakistan vibes!,0,5,0,34,1,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
can someone please tell in what language is he singing?,0,10,5,55,1,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek no. 1 bhava ,1,5,0,16,1,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june 2030 mai kon kon sun raha hai,0,9,0,37,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
her moving steps just wow ,1,6,2,27,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
someone today ,0,3,0,18,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"18th june, 2025 me kaun sun raha hai ",1,9,1,38,1,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
the cringiest song,-1,3,1,18,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
most trending song at this time . love this. ,1,10,3,46,2,0.0,0.0,1.0,0.0,20,1,6,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
yah marathi song nepal mein bhi famous ho gaya bahut sare nepali tiktok video aur rail banaa rahe hain,0,19,0,102,0,0.0,0.0,1.0,0.0,20,1,6,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0
"super hit world wide  hindi and english, and marathi superhit ",1,12,2,67,1,0.0,0.0,1.0,0.0,19,1,6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anyone 18 june,0,3,0,15,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18june ko kon kon sun raha he,0,7,1,29,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
wow nice song  ,1,5,0,27,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18june-2025 me kon kon sun rha hai?,0,7,1,36,2,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
trending song ho gya h,1,5,0,25,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cute you stay in usa if i am not wrg? which place?  bro,0,14,7,56,2,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
awesome song well done esha this song brings your bright future  singer is very awesome kabil e tareef,1,19,4,110,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he looks like shardul thakur,0,5,1,28,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011 what rajat patidar is doing here,0,7,4,37,1,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyone today ,0,3,0,17,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vive 100 understand 0,0,4,0,23,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
सरव रकरड तडल .. ,0,5,0,24,2,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june 2026 ko kon kon sun rha hy ,0,10,0,39,0,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
a very beautiful song. i like it every time i listen to it.,1,13,6,60,2,0.0,0.0,1.0,0.0,19,1,6,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
so good songs hai guys,1,5,1,22,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
17 june ,1,3,0,10,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june 2025 me kon kon ye gana sun raha hai ,0,12,1,46,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1819 june 2025 ma kon kon suna raha hei,0,9,1,40,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you said shaky shaky? all we heard is vibey ,0,10,4,45,1,0.0,0.0,1.0,0.0,18,1,6,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
bhai hats off to this man.. he gives the boost to the marathi songs just amazing....,1,16,8,84,6,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thanks my shorts got viral because of your song ,1,10,4,52,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 jun vale like kare,0,5,0,21,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 me.kon sun raha hai 1156 me night me,0,9,2,40,2,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
18 jun 2025 from bangladesh.,0,5,1,28,1,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ata ki movier song?,0,4,0,19,1,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
मरठ kaka,0,2,0,10,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hlo pall whats app number regade,0,6,0,33,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131 nah bruh nahh nothing is bettter than billie. i completely disagree. she is a complete goddesses,1,17,6,102,3,0.0,0.0,1.0,0.0,18,1,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
131 131 nah bruh nahh nothing is bettter than billie. i completely disagree. she is a complete goddesses,1,18,6,107,4,0.0,0.0,1.0,0.0,18,1,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
anyone from instagram? on 17th june 2025? edit thanks for 45 likes,1,12,3,69,3,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billie eilish??!???,0,2,0,19,6,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like my comment so i can listen to this masterpiece ,1,11,6,53,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
viral on facebook ,1,4,1,19,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heroine che song he female singer ne gaal pahije,0,9,1,48,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
मरठ बण ,0,3,0,12,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not understanding anything but vibing 100,1,6,2,44,0,0.0,0.0,1.0,0.0,18,1,6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
peace ,1,2,0,8,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
237 bhai ye kya hai ,0,6,0,23,1,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uff kya song hai ,1,5,0,19,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"me while listening this, lyrics knowledge- 1 vibe- 99",0,9,2,55,3,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
who comes on 18 june 2025,0,6,2,25,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kya bath he yaar,1,4,1,18,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
just 2 chords repeated for the whole song...n it gets millions of views. people don't have to learn music these days to make music. shame! ,-1,26,10,140,7,0.0,0.0,1.0,0.0,17,1,6,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182
only thing i like about u is your exes isha,0,10,5,44,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"my god in month 10crore viwes , i like this song so much ",1,14,5,58,1,0.0,0.0,1.0,0.0,17,1,6,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2
anyone today,1,2,0,15,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june wale like kare ,0,6,0,24,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i am here because of watching cricketer on tiktok on this song,0,12,8,62,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capcut ka premium liya hai kya..,0,6,0,32,2,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"this one is good, but there has to be a version in arijit singhs voice. please make it happen",1,19,10,94,2,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
no.1global ,0,2,0,14,1,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
back to back fire  song next song waiting    ,1,13,1,52,0,0.0,0.0,1.0,0.0,17,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
which langauage its it marathi or madvai,0,7,4,40,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
super hit song ,1,4,0,18,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
globally trending ,1,3,0,22,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 june me sun raha hai like,0,7,1,28,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
16 jun 2025 me kon kon sun raha hai?,0,9,1,36,1,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
on loop,1,2,1,8,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"damn, the videography and singing style is totally ",1,9,3,56,1,0.0,0.0,1.0,0.0,17,1,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
17 june 2025 ko kon sun rha h,1,8,0,30,0,0.0,0.0,1.0,0.0,17,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
simppppppppppppppppppppppppps vibe!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,2,0,161,127,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
very very nice song,1,4,2,25,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolute cinema,1,2,0,16,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 2025,1,2,0,9,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyone here after watching isha's instagram post,0,7,2,48,1,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instagram vairal reels video ,1,5,0,34,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
if someone make a with heartsoulfeelsuccess,1,6,3,51,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poop song,-1,2,0,17,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who's here in 17 june 2025?,0,6,2,30,2,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.14 pe koi dak raha h kya,0,7,0,27,1,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 june ko kaun kaun sun raha hein?,0,8,0,36,1,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
betiful song i love me,1,5,1,25,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
18 june wale present here,1,5,0,26,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
17 june ko kon kon sun rha h,0,8,0,28,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
sanju shaky shaky ,1,4,0,20,0,0.0,0.0,1.0,0.0,16,1,6,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
power of marathi. जय महरषटर ,1,6,1,38,1,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ya bro,0,2,0,6,0,0.0,0.0,1.0,0.0,16,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
